"CountryName","Indicator","Date","value"
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","2014",6307
"Early-demographic dividend","GDP per capita (current US$)","2014",3332
"East Asia & Pacific","GDP per capita (current US$)","2014",9664
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","2014",9497
"Europe & Central Asia","GDP per capita (current US$)","2014",25951
"Ecuador","GDP per capita (current US$)","2014",6432
"Egypt, Arab Rep.","GDP per capita (current US$)","2014",3366
"Euro area","GDP per capita (current US$)","2014",39730
"Eritrea","GDP per capita (current US$)","2014",
"Spain","GDP per capita (current US$)","2014",29600
"Estonia","GDP per capita (current US$)","2014",19941
"Ethiopia","GDP per capita (current US$)","2014",574
"European Union","GDP per capita (current US$)","2014",36556
"Fragile and conflict affected situations","GDP per capita (current US$)","2014",1708
"Finland","GDP per capita (current US$)","2014",49915
"Fiji","GDP per capita (current US$)","2014",5042
"France","GDP per capita (current US$)","2014",42843
"Faroe Islands","GDP per capita (current US$)","2014",
"Micronesia, Fed. Sts.","GDP per capita (current US$)","2014",3057
"Gabon","GDP per capita (current US$)","2014",10772
"United Kingdom","GDP per capita (current US$)","2014",46412
"Georgia","GDP per capita (current US$)","2014",4430
"Ghana","GDP per capita (current US$)","2014",1442
"Gibraltar","GDP per capita (current US$)","2014",
"Guinea","GDP per capita (current US$)","2014",540
"Gambia, The","GDP per capita (current US$)","2014",440
"Guinea-Bissau","GDP per capita (current US$)","2014",616
"Equatorial Guinea","GDP per capita (current US$)","2014",26145
"Greece","GDP per capita (current US$)","2014",21674
"Grenada","GDP per capita (current US$)","2014",8571
"Greenland","GDP per capita (current US$)","2014",43365
"Guatemala","GDP per capita (current US$)","2014",3667
"Guam","GDP per capita (current US$)","2014",33221
"Guyana","GDP per capita (current US$)","2014",4028
"High income","GDP per capita (current US$)","2014",42643
"Hong Kong SAR, China","GDP per capita (current US$)","2014",40215
"Honduras","GDP per capita (current US$)","2014",2434
"Heavily indebted poor countries (HIPC)","GDP per capita (current US$)","2014",912
"Croatia","GDP per capita (current US$)","2014",13481
"Haiti","GDP per capita (current US$)","2014",832
"Hungary","GDP per capita (current US$)","2014",14118
"IBRD only","GDP per capita (current US$)","2014",5988
"IDA & IBRD total","GDP per capita (current US$)","2014",4779
"IDA total","GDP per capita (current US$)","2014",1449
"IDA blend","GDP per capita (current US$)","2014",2191
"Indonesia","GDP per capita (current US$)","2014",3500
"IDA only","GDP per capita (current US$)","2014",1033
"Isle of Man","GDP per capita (current US$)","2014",85258
"India","GDP per capita (current US$)","2014",1570
"Not classified","GDP per capita (current US$)","2014",
"Ireland","GDP per capita (current US$)","2014",55503
"Iran, Islamic Rep.","GDP per capita (current US$)","2014",5443
"Iraq","GDP per capita (current US$)","2014",6485
"Iceland","GDP per capita (current US$)","2014",52475
"Israel","GDP per capita (current US$)","2014",37583
"Italy","GDP per capita (current US$)","2014",35365
"Jamaica","GDP per capita (current US$)","2014",4993
"Jordan","GDP per capita (current US$)","2014",4831
"Japan","GDP per capita (current US$)","2014",38139
"Kazakhstan","GDP per capita (current US$)","2014",12807
"Kenya","GDP per capita (current US$)","2014",1368
"Kyrgyz Republic","GDP per capita (current US$)","2014",1280
"Cambodia","GDP per capita (current US$)","2014",1095
"Kiribati","GDP per capita (current US$)","2014",1684
"St. Kitts and Nevis","GDP per capita (current US$)","2014",15430
"Korea, Rep.","GDP per capita (current US$)","2014",27989
"Kuwait","GDP per capita (current US$)","2014",43332
"Latin America & Caribbean (excluding high income)","GDP per capita (current US$)","2014",9677
"Lao PDR","GDP per capita (current US$)","2014",1755
"Lebanon","GDP per capita (current US$)","2014",8149
"Liberia","GDP per capita (current US$)","2014",458
"Libya","GDP per capita (current US$)","2014",
"St. Lucia","GDP per capita (current US$)","2014",7548
"Latin America & Caribbean","GDP per capita (current US$)","2014",10015
"Least developed countries: UN classification","GDP per capita (current US$)","2014",1024
"Low income","GDP per capita (current US$)","2014",654
"Liechtenstein","GDP per capita (current US$)","2014",178713
"Sri Lanka","GDP per capita (current US$)","2014",3853
"Lower middle income","GDP per capita (current US$)","2014",2030
"Low & middle income","GDP per capita (current US$)","2014",4662
"Lesotho","GDP per capita (current US$)","2014",1204
"Late-demographic dividend","GDP per capita (current US$)","2014",8807
"Lithuania","GDP per capita (current US$)","2014",16556
"Luxembourg","GDP per capita (current US$)","2014",117508
"Latvia","GDP per capita (current US$)","2014",15710
"Macao SAR, China","GDP per capita (current US$)","2014",96075
"St. Martin (French part)","GDP per capita (current US$)","2014",
"Morocco","GDP per capita (current US$)","2014",3187
"Monaco","GDP per capita (current US$)","2014",
"Moldova","GDP per capita (current US$)","2014",2245
"Madagascar","GDP per capita (current US$)","2014",453
"Maldives","GDP per capita (current US$)","2014",7716
"Middle East & North Africa","GDP per capita (current US$)","2014",8493
"Mexico","GDP per capita (current US$)","2014",10353
"Marshall Islands","GDP per capita (current US$)","2014",3462
"Middle income","GDP per capita (current US$)","2014",5118
"Macedonia, FYR","GDP per capita (current US$)","2014",5453
"Mali","GDP per capita (current US$)","2014",820
"Malta","GDP per capita (current US$)","2014",25125
"Myanmar","GDP per capita (current US$)","2014",1227
"Middle East & North Africa (excluding high income)","GDP per capita (current US$)","2014",4401
"Montenegro","GDP per capita (current US$)","2014",7378
"Mongolia","GDP per capita (current US$)","2014",4202
"Northern Mariana Islands","GDP per capita (current US$)","2014",15328
"Mozambique","GDP per capita (current US$)","2014",623
"Mauritania","GDP per capita (current US$)","2014",1371
"Mauritius","GDP per capita (current US$)","2014",10154
"Malawi","GDP per capita (current US$)","2014",363
"Malaysia","GDP per capita (current US$)","2014",11306
"North America","GDP per capita (current US$)","2014",54135
"Namibia","GDP per capita (current US$)","2014",5349
"New Caledonia","GDP per capita (current US$)","2014",
"Niger","GDP per capita (current US$)","2014",431
"Nigeria","GDP per capita (current US$)","2014",3080
"Nicaragua","GDP per capita (current US$)","2014",1960
"Netherlands","GDP per capita (current US$)","2014",52157
"Norway","GDP per capita (current US$)","2014",97005
"Nepal","GDP per capita (current US$)","2014",703
"Nauru","GDP per capita (current US$)","2014",9873
"New Zealand","GDP per capita (current US$)","2014",44380
"OECD members","GDP per capita (current US$)","2014",38566
"Oman","GDP per capita (current US$)","2014",19130
"Other small states","GDP per capita (current US$)","2014",15794
"Pakistan","GDP per capita (current US$)","2014",1321
"Panama","GDP per capita (current US$)","2014",12712
"Peru","GDP per capita (current US$)","2014",6490
"Philippines","GDP per capita (current US$)","2014",2873
"Palau","GDP per capita (current US$)","2014",11893
"Papua New Guinea","GDP per capita (current US$)","2014",2268
"Poland","GDP per capita (current US$)","2014",14342
"Pre-demographic dividend","GDP per capita (current US$)","2014",1769
"Puerto Rico","GDP per capita (current US$)","2014",
"Korea, Dem. People’s Rep.","GDP per capita (current US$)","2014",
"Portugal","GDP per capita (current US$)","2014",22078
"Paraguay","GDP per capita (current US$)","2014",4713
"West Bank and Gaza","GDP per capita (current US$)","2014",2961
"Pacific island small states","GDP per capita (current US$)","2014",3775
"Post-demographic dividend","GDP per capita (current US$)","2014",42707
"French Polynesia","GDP per capita (current US$)","2014",
"Qatar","GDP per capita (current US$)","2014",94944
"Romania","GDP per capita (current US$)","2014",10020
"Russian Federation","GDP per capita (current US$)","2014",14126
"Rwanda","GDP per capita (current US$)","2014",698
"South Asia","GDP per capita (current US$)","2014",1497
"Saudi Arabia","GDP per capita (current US$)","2014",24406
"Sudan","GDP per capita (current US$)","2014",2088
"Senegal","GDP per capita (current US$)","2014",1042
"Singapore","GDP per capita (current US$)","2014",56007
"Solomon Islands","GDP per capita (current US$)","2014",2021
"Sierra Leone","GDP per capita (current US$)","2014",794
"El Salvador","GDP per capita (current US$)","2014",4102
"San Marino","GDP per capita (current US$)","2014",
"Somalia","GDP per capita (current US$)","2014",537
"Serbia","GDP per capita (current US$)","2014",6200
"Sub-Saharan Africa (excluding high income)","GDP per capita (current US$)","2014",1793
"South Sudan","GDP per capita (current US$)","2014",1115
"Sub-Saharan Africa","GDP per capita (current US$)","2014",1795
"Small states","GDP per capita (current US$)","2014",13897
"Sao Tome and Principe","GDP per capita (current US$)","2014",1870
"Suriname","GDP per capita (current US$)","2014",9680
"Slovak Republic","GDP per capita (current US$)","2014",18595
"Slovenia","GDP per capita (current US$)","2014",24021
"Sweden","GDP per capita (current US$)","2014",59180
"Swaziland","GDP per capita (current US$)","2014",3540
"Sint Maarten (Dutch part)","GDP per capita (current US$)","2014",
"Seychelles","GDP per capita (current US$)","2014",15571
"Syrian Arab Republic","GDP per capita (current US$)","2014",
"Turks and Caicos Islands","GDP per capita (current US$)","2014",
"Chad","GDP per capita (current US$)","2014",1025
"East Asia & Pacific (IDA & IBRD countries)","GDP per capita (current US$)","2014",6374
"Europe & Central Asia (IDA & IBRD countries)","GDP per capita (current US$)","2014",9942
"Togo","GDP per capita (current US$)","2014",630
"Thailand","GDP per capita (current US$)","2014",5970
"Tajikistan","GDP per capita (current US$)","2014",1113
"Turkmenistan","GDP per capita (current US$)","2014",8199
"Latin America & the Caribbean (IDA & IBRD countries)","GDP per capita (current US$)","2014",9927
"Timor-Leste","GDP per capita (current US$)","2014",1209
"Middle East & North Africa (IDA & IBRD countries)","GDP per capita (current US$)","2014",4419
"Tonga","GDP per capita (current US$)","2014",4200
"South Asia (IDA & IBRD)","GDP per capita (current US$)","2014",1497
"Sub-Saharan Africa (IDA & IBRD countries)","GDP per capita (current US$)","2014",1795
"Trinidad and Tobago","GDP per capita (current US$)","2014",19325
"Tunisia","GDP per capita (current US$)","2014",4277
"Turkey","GDP per capita (current US$)","2014",10304
"Tuvalu","GDP per capita (current US$)","2014",3766
"Tanzania","GDP per capita (current US$)","2014",958
"Uganda","GDP per capita (current US$)","2014",735
"Ukraine","GDP per capita (current US$)","2014",3105
"Upper middle income","GDP per capita (current US$)","2014",8577
"Uruguay","GDP per capita (current US$)","2014",16738
"United States","GDP per capita (current US$)","2014",54540
"Uzbekistan","GDP per capita (current US$)","2014",2037
"St. Vincent and the Grenadines","GDP per capita (current US$)","2014",6656
"Venezuela, RB","GDP per capita (current US$)","2014",
"British Virgin Islands","GDP per capita (current US$)","2014",
"Virgin Islands (U.S.)","GDP per capita (current US$)","2014",34789
"Vietnam","GDP per capita (current US$)","2014",2052
"Vanuatu","GDP per capita (current US$)","2014",3148
"World","GDP per capita (current US$)","2014",10833
"Samoa","GDP per capita (current US$)","2014",4172
"Kosovo","GDP per capita (current US$)","2014",4054
"Yemen, Rep.","GDP per capita (current US$)","2014",1651
"South Africa","GDP per capita (current US$)","2014",6488
"Zambia","GDP per capita (current US$)","2014",1727
"Zimbabwe","GDP per capita (current US$)","2014",931
"Aruba","GDP per capita (current US$)","2015",
"Afghanistan","GDP per capita (current US$)","2015",594
"Angola","GDP per capita (current US$)","2015",4101
"Albania","GDP per capita (current US$)","2015",3945
"Andorra","GDP per capita (current US$)","2015",
"Arab World","GDP per capita (current US$)","2015",6537
"United Arab Emirates","GDP per capita (current US$)","2015",40439
"Argentina","GDP per capita (current US$)","2015",13467
"Armenia","GDP per capita (current US$)","2015",3489
"American Samoa","GDP per capita (current US$)","2015",11542
"Antigua and Barbuda","GDP per capita (current US$)","2015",13715
"Australia","GDP per capita (current US$)","2015",56291
"Austria","GDP per capita (current US$)","2015",43637
"Azerbaijan","GDP per capita (current US$)","2015",5497
"Burundi","GDP per capita (current US$)","2015",277
"Belgium","GDP per capita (current US$)","2015",40454
"Benin","GDP per capita (current US$)","2015",762
"Burkina Faso","GDP per capita (current US$)","2015",590
"Bangladesh","GDP per capita (current US$)","2015",1212
"Bulgaria","GDP per capita (current US$)","2015",6993
"Bahrain","GDP per capita (current US$)","2015",22600
"Bahamas, The","GDP per capita (current US$)","2015",22817
"Bosnia and Herzegovina","GDP per capita (current US$)","2015",4249
"Belarus","GDP per capita (current US$)","2015",5755
"Belize","GDP per capita (current US$)","2015",4879
"Bermuda","GDP per capita (current US$)","2015",
"Bolivia","GDP per capita (current US$)","2015",3077
"Brazil","GDP per capita (current US$)","2015",8678
